"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"BAJAJFINSV","11-Mar-2022","26-May-2022","CE","15750","0","0","0","1233.4","0","1302.15","0","0","0","0","0","-"
"BAJAJFINSV","11-Mar-2022","26-May-2022","CE","16000","0","0","0","1133.7","0","1193.65","0","0","0","0","0","-"
"BAJAJFINSV","11-Mar-2022","26-May-2022","CE","16250","0","0","0","1040.5","0","1092.3","0","0","0","0","0","-"
"BAJAJFINSV","11-Mar-2022","26-May-2022","CE","15000","0","0","0","1573.75","0","1672","0","0","0","0","0","-"
"BAJAJFINSV","11-Mar-2022","26-May-2022","CE","15250","0","0","0","1453.25","0","1541.2","0","0","0","0","0","-"
"BAJAJFINSV","11-Mar-2022","26-May-2022","CE","15500","0","0","0","1339.85","0","1417.9","0","0","0","0","0","-"
"BAJAJFINSV","11-Mar-2022","26-May-2022","CE","14250","0","0","0","1978.85","0","2110.65","0","0","0","0","0","-"
"BAJAJFINSV","11-Mar-2022","26-May-2022","CE","14500","0","0","0","1836.45","0","1956.75","0","0","0","0","0","-"
"BAJAJFINSV","11-Mar-2022","26-May-2022","CE","14750","0","0","0","1701.45","0","1810.55","0","0","0","0","0","-"
"BAJAJFINSV","11-Mar-2022","26-May-2022","CE","13500","0","0","0","2451","0","2618.85","0","0","0","0","0","-"
"BAJAJFINSV","11-Mar-2022","26-May-2022","CE","13750","0","0","0","2285.8","0","2442.15","0","0","0","0","0","-"
"BAJAJFINSV","11-Mar-2022","26-May-2022","CE","14000","0","0","0","2128.6","0","2272.25","0","0","0","0","0","-"
"BAJAJFINSV","11-Mar-2022","26-May-2022","CE","12750","0","0","0","2986.9","0","3189.7","0","0","0","0","0","-"
"BAJAJFINSV","11-Mar-2022","26-May-2022","CE","13000","0","0","0","2801.8","0","2992.6","0","0","0","0","0","-"
"BAJAJFINSV","11-Mar-2022","26-May-2022","CE","13250","0","0","0","2622.85","0","2802.1","0","0","0","0","0","-"
"BAJAJFINSV","11-Mar-2022","26-May-2022","CE","12000","0","0","0","3581.65","0","3816.55","0","0","0","0","0","-"
"BAJAJFINSV","11-Mar-2022","26-May-2022","CE","12250","0","0","0","3377.4","0","3602.1","0","0","0","0","0","-"
"BAJAJFINSV","11-Mar-2022","26-May-2022","CE","12500","0","0","0","3179","0","3393","0","0","0","0","0","-"
"BAJAJFINSV","11-Mar-2022","26-May-2022","CE","11250","0","0","0","4226.2","0","4487.85","0","0","0","0","0","-"
"BAJAJFINSV","11-Mar-2022","26-May-2022","CE","11500","0","0","0","4006.5","0","4259.9","0","0","0","0","0","-"
"BAJAJFINSV","11-Mar-2022","26-May-2022","CE","11750","0","0","0","3791.5","0","4036","0","0","0","0","0","-"
"BAJAJFINSV","11-Mar-2022","26-May-2022","CE","10750","0","0","0","4678.15","0","4954","0","0","0","0","0","-"
"BAJAJFINSV","11-Mar-2022","26-May-2022","CE","22250","0","0","0","93.6","0","84.95","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","31-Mar-2022","CE","14500","1400","1400","1400","1400","1400","1389.7","1","7.95",".7","5550","0","-"
"BAJAJFINSV","14-Mar-2022","31-Mar-2022","CE","14250","1575","1580.9","1499.95","1580.9","1580.9","1588.5","4","31.58","3.08","1150","-150","-"
"BAJAJFINSV","14-Mar-2022","31-Mar-2022","CE","13500","0","0","0","2125.4","2125.4","2246.3","0","0","0","250","0","-"
"BAJAJFINSV","14-Mar-2022","31-Mar-2022","CE","13750","1915.95","2010.45","1915.95","2010.45","2010.45","2018.5","2","15.71","1.96","400","-50","-"
"BAJAJFINSV","14-Mar-2022","31-Mar-2022","CE","12500","0","0","0","3987.95","0","3207.55","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","31-Mar-2022","CE","12750","0","0","0","3779.2","0","2962.35","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","31-Mar-2022","CE","13000","2650","2770.6","2650","2770.6","2770.6","2770.6","2","15.71","2.71","1600","0","-"
"BAJAJFINSV","14-Mar-2022","31-Mar-2022","CE","11750","0","0","0","4642.4","0","3951.3","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","31-Mar-2022","CE","12000","0","0","0","2700","2700","3702.55","0","0","0","1200","0","-"
"BAJAJFINSV","14-Mar-2022","31-Mar-2022","CE","12250","0","0","0","4201.65","0","3454.5","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","31-Mar-2022","CE","10750","0","0","0","5566.65","0","4948.65","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","31-Mar-2022","CE","11000","0","0","0","5331.2","0","4699.15","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","31-Mar-2022","CE","11250","0","0","0","5098.4","0","4449.75","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","31-Mar-2022","CE","11500","0","0","0","4868.7","0","4200.4","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","31-Mar-2022","CE","22250","0","0","0","176.45","0","0.15","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","31-Mar-2022","CE","22500","0","0","0","159.5","0","0.1","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","31-Mar-2022","CE","21500","0","0","0","237.7","0","0.5","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","31-Mar-2022","CE","21750","0","0","0","215.4","0","0.3","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","31-Mar-2022","CE","22000","0","0","0","3.15","3.15","0.2","0","0","0","50","0","-"
"BAJAJFINSV","14-Mar-2022","31-Mar-2022","CE","20750","0","0","0","318.05","0","1.55","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","31-Mar-2022","CE","21000","0","0","0","288.85","0","1.05","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","31-Mar-2022","CE","21250","0","0","0","262.15","0","0.7","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","31-Mar-2022","CE","20000","19.9","19.9","15","15","15","4.85","5","50.05",".05","250","250","-"
"BAJAJFINSV","14-Mar-2022","31-Mar-2022","CE","20250","0","0","0","384.5","0","3.35","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","31-Mar-2022","CE","20500","0","0","0","349.85","0","2.3","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","31-Mar-2022","CE","19250","0","0","0","556.3","0","14.1","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","31-Mar-2022","CE","19500","18","18","14","14","14","10","2","19.52",".02","150","100","-"
"BAJAJFINSV","14-Mar-2022","31-Mar-2022","CE","19750","0","0","0","463.15","0","7","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","31-Mar-2022","CE","18500","29","29","19.05","26.8","19.05","26.8","76","703.99",".99","14850","150","-"
"BAJAJFINSV","14-Mar-2022","31-Mar-2022","CE","18750","0","0","0","440","440","27.35","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","31-Mar-2022","CE","19000","11","21.75","8.5","15.45","15","15.45","72","684.56",".56","24050","-100","-"
"BAJAJFINSV","14-Mar-2022","31-Mar-2022","CE","17750","62.1","62.1","50.65","61.35","59","61.35","84","747.8","2.3","4200","950","-"
"BAJAJFINSV","14-Mar-2022","31-Mar-2022","CE","18000","40","49","37.95","46.65","48","46.65","368","3319.86","7.86","36700","1250","-"
"BAJAJFINSV","14-Mar-2022","31-Mar-2022","CE","18250","35.8","36.3","29.6","35.55","35.85","35.55","67","612.49","1.11","3850","400","-"
"BAJAJFINSV","14-Mar-2022","31-Mar-2022","CE","17000","122.25","153","110","147","149.8","147","1423","12191.63","96.13","41050","-2100","-"
"BAJAJFINSV","14-Mar-2022","31-Mar-2022","CE","17250","114.25","114.25","92.6","108.5","109.85","108.5","32","277.64","1.64","4050","350","-"
"BAJAJFINSV","14-Mar-2022","31-Mar-2022","CE","17500","94.85","94.85","61.3","79.6","72.1","79.6","1005","8830.16","36.41","32500","3400","-"
"BAJAJFINSV","14-Mar-2022","31-Mar-2022","CE","16250","335","434.95","272","354.25","434.95","354.25","350","2900.72","56.97","10350","600","-"
"BAJAJFINSV","14-Mar-2022","31-Mar-2022","CE","16500","249.9","436.8","184.5","293.65","417.85","293.65","1071","8971.11","135.36","27850","2650","-"
"BAJAJFINSV","14-Mar-2022","31-Mar-2022","CE","16750","190","210","161.7","199.05","210","199.05","207","1752.5","18.87","8850","250","-"
"BAJAJFINSV","14-Mar-2022","31-Mar-2022","CE","15500","660","734.8","600","711.95","705.05","711.95","915","7394.93","303.68","15150","300","-"
"BAJAJFINSV","14-Mar-2022","31-Mar-2022","CE","15750","447.6","593.25","447.6","571.8","570","571.8","793","6457.75","212.87","12650","1350","-"
"BAJAJFINSV","14-Mar-2022","31-Mar-2022","CE","16000","385","469.75","359.4","450.05","450","450.05","1777","14591.07","375.07","45550","2600","-"
"BAJAJFINSV","14-Mar-2022","31-Mar-2022","CE","14750","1171.65","1171.75","1165","1170","1170","1204.15","25","198.98","14.6","2350","200","-"
"BAJAJFINSV","14-Mar-2022","31-Mar-2022","CE","15000","970.3","1153","915","1050.15","1153","1050.15","124","991.14","61.14","7050","-150","-"
"BAJAJFINSV","14-Mar-2022","31-Mar-2022","CE","15250","795","866.25","754.3","866","865.75","866","32","257.06","13.06","2950","0","-"
"BAJAJFINSV","14-Mar-2022","31-Mar-2022","CE","14000","1767.1","1770","1760","1770","1770","1798.65","5","39.41","4.41","1450","-150","-"
"BAJAJFINSV","14-Mar-2022","31-Mar-2022","CE","13250","0","0","0","3377.8","0","2480.55","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","28-Apr-2022","CE","17500","266","266","266","266","266","427.5","1","8.88",".13","150","0","-"
"BAJAJFINSV","14-Mar-2022","28-Apr-2022","CE","17750","0","0","0","650.65","0","372.5","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","28-Apr-2022","CE","18000","0","0","0","593.25","0","322.85","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","28-Apr-2022","CE","16750","0","0","0","930.35","0","634.45","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","28-Apr-2022","CE","17000","542.3","542.3","515.45","515.45","515.45","557.65","2","17.53",".53","550","100","-"
"BAJAJFINSV","14-Mar-2022","28-Apr-2022","CE","17250","0","0","0","779.55","0","488.55","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","28-Apr-2022","CE","16000","789","800","711.5","800","800","915.5","4","33.51","1.51","950","-50","-"
"BAJAJFINSV","14-Mar-2022","28-Apr-2022","CE","16250","0","0","0","1104.35","0","812.95","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","28-Apr-2022","CE","16500","0","0","0","1014.3","0","719.4","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","28-Apr-2022","CE","15250","0","0","0","1529.6","0","1280.05","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","28-Apr-2022","CE","15500","0","0","0","1413.15","0","1148.85","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","28-Apr-2022","CE","15750","0","0","0","1303.55","0","1027.35","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","28-Apr-2022","CE","14500","0","0","0","1921.75","0","1732.7","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","28-Apr-2022","CE","14750","0","0","0","1783.8","0","1572","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","28-Apr-2022","CE","15000","0","0","0","1653.15","0","1421.1","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","28-Apr-2022","CE","13750","0","0","0","2379.15","0","2270.95","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","28-Apr-2022","CE","14000","0","0","0","2219.4","0","2083.25","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","28-Apr-2022","CE","14250","0","0","0","2066.9","0","1903.6","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","28-Apr-2022","CE","13000","0","0","0","2902.05","0","2882.95","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","28-Apr-2022","CE","13250","0","0","0","2721","0","2671.65","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","28-Apr-2022","CE","13500","0","0","0","2546.85","0","2467.45","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","28-Apr-2022","CE","12250","0","0","0","3482.9","0","3552.3","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","28-Apr-2022","CE","12500","0","0","0","3282.95","0","3323.95","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","28-Apr-2022","CE","12750","0","0","0","3089.05","0","3100.6","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","28-Apr-2022","CE","11250","0","0","0","4336.5","0","4502.1","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","28-Apr-2022","CE","11500","0","0","0","4115.85","0","4260.4","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","28-Apr-2022","CE","11750","0","0","0","3899.75","0","4021.15","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","28-Apr-2022","CE","12000","0","0","0","3688.65","0","3784.95","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","28-Apr-2022","CE","10750","0","0","0","4790","0","4990.75","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","28-Apr-2022","CE","11000","0","0","0","4700","4700","4745.65","0","0","0","50","0","-"
"BAJAJFINSV","14-Mar-2022","28-Apr-2022","CE","22000","0","0","0","117.55","0","23.35","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","28-Apr-2022","CE","22250","0","0","0","105.5","0","19.45","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","28-Apr-2022","CE","21250","0","0","0","161.95","0","40","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","28-Apr-2022","CE","21500","0","0","0","145.65","0","33.5","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","28-Apr-2022","CE","21750","0","0","0","130.9","0","28","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","28-Apr-2022","CE","20500","0","0","0","221.55","0","67.2","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","28-Apr-2022","CE","20750","0","0","0","199.75","0","56.65","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","28-Apr-2022","CE","21000","0","0","0","179.9","0","47.65","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","28-Apr-2022","CE","19750","0","0","0","300.75","0","110.6","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","28-Apr-2022","CE","20000","0","0","0","271.85","0","93.9","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","28-Apr-2022","CE","20250","0","0","0","245.5","0","79.55","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","28-Apr-2022","CE","19000","0","0","0","404.8","0","178","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","28-Apr-2022","CE","19250","0","0","0","367","0","152.3","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","28-Apr-2022","CE","19500","0","0","0","332.4","0","129.95","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","28-Apr-2022","CE","18250","0","0","0","540.3","0","279.4","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","28-Apr-2022","CE","18500","0","0","0","491.6","0","241.1","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","28-Apr-2022","CE","18750","0","0","0","446.05","0","207.45","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","26-May-2022","CE","22000","0","0","0","104.6","0","93.05","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","26-May-2022","CE","10750","0","0","0","4678.15","0","5052","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","26-May-2022","CE","21250","0","0","0","145.25","0","133.6","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","26-May-2022","CE","21500","0","0","0","130.3","0","118.55","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","26-May-2022","CE","21750","0","0","0","116.8","0","105.1","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","26-May-2022","CE","20500","0","0","0","200.3","0","190","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","26-May-2022","CE","20750","0","0","0","180.1","0","169.15","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","26-May-2022","CE","21000","0","0","0","161.8","0","150.4","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","26-May-2022","CE","19500","0","0","0","303.65","0","298.9","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","26-May-2022","CE","19750","0","0","0","274.05","0","267.4","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","26-May-2022","CE","20000","0","0","0","247.1","0","238.9","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","26-May-2022","CE","20250","0","0","0","222.55","0","213.2","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","26-May-2022","CE","18750","0","0","0","410.6","0","414.15","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","26-May-2022","CE","19000","0","0","0","371.7","0","372","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","26-May-2022","CE","19250","0","0","0","336.15","0","333.65","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","26-May-2022","CE","18000","0","0","0","550.2","0","566.85","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","26-May-2022","CE","18250","0","0","0","499.9","0","511.55","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","26-May-2022","CE","18500","0","0","0","453.05","0","461.05","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","26-May-2022","CE","17250","0","0","0","727.85","0","764.05","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","26-May-2022","CE","17500","0","0","0","664.15","0","692.45","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","26-May-2022","CE","17750","0","0","0","604.85","0","626.5","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","26-May-2022","CE","16500","0","0","0","953.55","0","1016.05","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","26-May-2022","CE","16750","0","0","0","872.65","0","925.6","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","26-May-2022","CE","17000","0","0","0","797.5","0","841.65","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","26-May-2022","CE","15750","0","0","0","1233.4","0","1329.6","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","26-May-2022","CE","16000","0","0","0","1133.7","0","1217.85","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","26-May-2022","CE","16250","0","0","0","1040.5","0","1113.4","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","26-May-2022","CE","15000","0","0","0","1573.75","0","1710.45","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","26-May-2022","CE","15250","0","0","0","1453.25","0","1575.8","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","26-May-2022","CE","15500","0","0","0","1339.85","0","1448.85","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","26-May-2022","CE","14250","0","0","0","1978.85","0","2161.25","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","26-May-2022","CE","14500","0","0","0","1836.45","0","2003.15","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","26-May-2022","CE","14750","0","0","0","1701.45","0","1852.9","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","26-May-2022","CE","13500","0","0","0","2451","0","2682.1","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","26-May-2022","CE","13750","0","0","0","2285.8","0","2501.2","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","26-May-2022","CE","14000","0","0","0","2128.6","0","2327.7","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","26-May-2022","CE","12750","0","0","0","2986.9","0","3264.85","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","26-May-2022","CE","13000","0","0","0","2801.8","0","3063.9","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","26-May-2022","CE","13250","0","0","0","2622.85","0","2869.35","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","26-May-2022","CE","12000","0","0","0","3581.65","0","3902.15","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","26-May-2022","CE","12250","0","0","0","3377.4","0","3684.4","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","26-May-2022","CE","12500","0","0","0","3179","0","3471.8","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","26-May-2022","CE","11000","0","0","0","4450.25","0","4815.45","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","26-May-2022","CE","11250","0","0","0","4226.2","0","4581.75","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","26-May-2022","CE","11500","0","0","0","4006.5","0","4351.3","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","26-May-2022","CE","11750","0","0","0","3791.5","0","4124.6","0","0","0","0","0","-"
"BAJAJFINSV","14-Mar-2022","26-May-2022","CE","22250","0","0","0","93.6","0","82.35","0","0","0","0","0","-"
"BAJAJFINSV","15-Mar-2022","31-Mar-2022","CE","14500","1600","1600","1476.8","1476.8","1476.8","1399.05","17","136.76","13.51","4950","-600","-"
"BAJAJFINSV","15-Mar-2022","31-Mar-2022","CE","14250","1847.9","1847.9","1601.05","1647.7","1647.7","1647.7","4","31.97","3.47","1150","0","-"
"BAJAJFINSV","15-Mar-2022","31-Mar-2022","CE","13500","0","0","0","2125.4","2125.4","2267.95","0","0","0","250","0","-"
"BAJAJFINSV","15-Mar-2022","31-Mar-2022","CE","13750","2220.95","2220.95","2220.95","2220.95","2220.95","2037.55","1","7.99","1.11","400","0","-"
"BAJAJFINSV","15-Mar-2022","31-Mar-2022","CE","12500","0","0","0","3987.95","0","3235.25","0","0","0","0","0","-"
"BAJAJFINSV","15-Mar-2022","31-Mar-2022","CE","12750","0","0","0","3779.2","0","2989.05","0","0","0","0","0","-"
"BAJAJFINSV","15-Mar-2022","31-Mar-2022","CE","13000","0","0","0","2770.6","2770.6","2745.1","0","0","0","1600","0","-"
"BAJAJFINSV","15-Mar-2022","31-Mar-2022","CE","11750","0","0","0","4642.4","0","3980.25","0","0","0","0","0","-"
"BAJAJFINSV","15-Mar-2022","31-Mar-2022","CE","12000","0","0","0","2700","2700","3731.3","0","0","0","1200","0","-"
"BAJAJFINSV","15-Mar-2022","31-Mar-2022","CE","12250","0","0","0","4201.65","0","3482.8","0","0","0","0","0","-"
"BAJAJFINSV","15-Mar-2022","31-Mar-2022","CE","10750","0","0","0","5566.65","0","4978","0","0","0","0","0","-"
